,Id,Title,review/score,Combined,new_url_id
1386,0804112827,Magnolia,5.0,"Magnolia #1 New York Times Bestseller Magnolia Table is infused with Joanna Gaines' warmth and passion for all things family, prepared and served straight from the heart of her home, with recipes inspired by dozens of Gaines family favorites and classic comfort selections from the couple's new Waco restaurant, Magnolia Table. Jo believes there's no better way to celebrate family and friendship than through the art of togetherness, celebrating tradition, and sharing a great meal. Magnolia Table includes 125 classic recipes—from breakfast, lunch, and dinner to small plates, snacks, and desserts—presenting a modern selection of American classics and personal family favorites. Complemented by her love for her garden, these dishes also incorporate homegrown, seasonal produce at the peak of its flavor. Inside Magnolia Table, you'll find recipes the whole family will enjoy, such as: Chicken Pot Pie Chocolate Chip Cookies Asparagus and Fontina Quiche Brussels Sprouts with Crispy Bacon, Toasted Pecans, and Balsamic Reduction Peach Caprese Overnight French Toast White Cheddar Bisque Fried Chicken with Sticky Poppy Seed Jam Lemon Pie Mac and Cheese Full of personal stories and beautiful photos, Magnolia Table is an invitation to share a seat at the table with Joanna Gaines and her family. Joanna Gaines', 'Marah Stets HarperCollins Cooking",7AQ5DwAAQBAJ
1387,B000GQUJBS,Incredible Truth About Motherhood,5.0,Incredible Truth About Motherhood Combines photographs of animals with text recognizing the difficulties mothers face daily and paying tribute to their accomplishments. Bradley Trevor Greive Andrews McMeel Publishing Family & Relationships,WEjH2_3jVKEC
1388,B0006E4PJ2,The graves of academe,5.0,"The graves of academe In an indictment of American public education, Mitchell points to the theory of education as behavior modification and to the decision, made by the education establishment, to emphasize good citizenship at the expense of the traditional curriculum Richard Mitchell Fireside Education",eMaSuBzBcVYC
1389,1578211204,Learn the Bible in 24 Hours,5.0,"Learn the Bible in 24 Hours For those who have tried and failed to follow through on a plan to study the entire Bible, Chuck Missler has the answer. Learn the Bible in 24 Hours is an ideal study aid to help you grasp the big picture of Scripture. Each chapter is designed for study in an hour or less. Features include: Sound, fresh teaching on Scripture Historical and cultural insight into biblical passages Sidebars that highlight the primary concepts of the chapter Chuck Missler Thomas Nelson Religion",I5r9KlET6jwC
1390,B000FUO0GU,Adventures with the Buddha: A Buddhism Reader,4.0,"Adventures with the Buddha: A Buddhism Reader Paine has assembled the adventures of nine Westerners in a book that yields an understanding of Buddhism, not by its metaphysics or rituals, but through real characters and true stories as dramatic as those in the most imaginative novel. Jeffery Paine W. W. Norton & Company Philosophy",NslwHS35AqQC
1391,0785744983,"Mandie and the Secret Tunnel (Mandie, Book 1)",5.0,"Mandie and the Secret Tunnel (Mandie, Book 1) In 1900, Mandie is searching her dead uncle's mansion for a missing will when she finds a secret tunnel and strangers who claim to be her relatives. Lois Gladys Leppard Bethany House Juvenile Fiction",VYucJvjaamEC
1392,B0006DD4PE,Immanuel Kant's Critique of pure reason,5.0,"Immanuel Kant's Critique of pure reason The masterpiece of the father of modern philosophy A seminal text of modern philosophy, Immanuel Kant's Critique of Pure Reason (1781) made history by bringing together two opposing schools of thought: rationalism, which grounds all our knowledge in reason, and empiricism, which traces all our knowledge to experience. Published here in a lucid reworking of Max Müller's classic translation, the Critique is a profound investigation into the nature of human reason, establishing its truth, falsities, illusions, and reality. For more than seventy years, Penguin has been the leading publisher of classic literature in the English-speaking world. With more than 1,700 titles, Penguin Classics represents a global bookshelf of the best works throughout history and across genres and disciplines. Readers trust the series to provide authoritative texts enhanced by introductions and notes by distinguished scholars and contemporary authors, as well as up-to-date translations by award-winning translators. Immanuel Kant Penguin Philosophy",atkvEAAAQBAJ
1393,B000HCXM2Y,A Stranger in the Mirror,5.0,"A Stranger in the Mirror A diabolically twisty, psychologically unsettling novel about a woman with no recollection of her past, named one of Suspense Magazine's Best Books of the Year, from the authors of the Reese Witherspoon Book Club pick The Last Mrs. Parrish and The Wife Stalker. ""Jaw-dropping twists with an unsettling edge that you’ll need a few days at the beach to recover."" —Reese's Book Club Addison’s about to get married, but she’s not looking forward to the big day. It’s not her fiancé; he’s a wonderful man. It’s because Addison doesn't know who she really is. A few years ago, a kind driver found her bleeding next to a New Jersey highway and rescued her. While her physical wounds healed, Addison’s memory never returned. She doesn’t know her real name. Or how she ended up injured on the side of a road. Or why she can’t shake the notion that she may have done something very, very bad . . . In a posh home in the Boston suburbs, Julian tries to figure out what happened to his loving, caring wife, Cassandra, who disappeared without a trace two years ago. She would never have left him and their seven-year-old daughter Valentina of her own free will—or would she? As these two lives intersect, The Stranger in the Mirror hooks readers with riveting drama, told with Liv Constantine’s hallmark blend of glamour, tense psychological thrills, and jaw-dropping twists. Liv Constantine HarperCollins Fiction",VFL1DwAAQBAJ
1394,0061013463,"Holy Terror in the Hebrides (Dorothy Martin Mysteries, No. 3)",5.0,"Holy Terror in the Hebrides (Dorothy Martin Mysteries, No. 3) Spending a peaceful vacation on the charming Scottish island of Iona, Dorothy Martin’s enjoyment is marred only by her fellow travelling companions, a bickering American church tour. When one of the group suffers a fatal fall from a cliff, everyone believes it to be an accident. Everyone except Dorothy, that is. With the police about to close the case, Dorothy feels bound to investigate. It’s a decision she may regret. Jeanne M. Dams Severn House Publishers Ltd Fiction",th2pBQAAQBAJ
1395,0006168442,CROWNING MERCY,5.0,"CROWNING MERCY The civil war that is tearing England asunder in the year 1643 has not yet touched Dorcas Slythe, a secretly rebellious young Puritan woman living in the countryside south of London. She aches to escape the safe, pious tyranny of her father—and the opportunity appears with the arrival of Toby Lazender, dashing scion of a powerful royalist family, who awakens her to her passionate destiny. Her adventure truly begins with the discovery of an intricately wrought gold seal—one of four that, when joined, will reveal a great secret. Suddenly grave danger lies before her—not from Cromwell's advancing armies, but from relentless enemies who covet the great treasure to which she now holds the key. Bernard Cornwell', 'Susannah Kells Harper Collins Fiction",hAdw8yGBzmoC
1396,0805052453,Under the Frog: A Novel,5.0,"Under the Frog: A Novel Follows two young Hungarian basketball players, Pataki and Gyuri, from the last years of World War II through the anti-Soviet uprising of 1956, as they search for food, lodging, and female companionship. Reprint. Tibor Fischer Macmillan Fiction",0JOPNfDIQNUC
